Date,State,Cured,Deaths,Confirmed
2021-05-16,Tamil Nadu,1339887,17359,1565035
2021-05-16,Telangana,469007,2928,525007
2021-05-16,Tripura,35522,431,40816
2021-05-16,Uttarakhand,198616,4623,283239
2021-05-16,Uttar Pradesh,1414259,17238,1609140
2021-05-16,West Bengal,969228,13137,1114313
2021-05-17,Andaman and Nicobar Islands,6283,88,6603
2021-05-17,Andhra Pradesh,1215683,9372,1435491
2021-05-17,Arunachal Pradesh,19461,81,21802
2021-05-17,Assam,281726,2179,328629
2021-05-17,Bihar,572987,3832,651909
2021-05-17,Chandigarh,47088,635,55367
2021-05-17,Chhattisgarh,797150,11734,912477
2021-05-17,Dadra and Nagar Haveli and Daman and Diu,8745,4,9550
2021-05-17,Delhi,1309578,21506,1393867
2021-05-17,Goa,105505,2099,135856
2021-05-17,Gujarat,638590,9121,752619
2021-05-17,Haryana,597676,6685,694427
2021-05-17,Himachal Pradesh,121007,2324,160240
2021-05-17,Jammu and Kashmir,189836,3149,244608
2021-05-17,Jharkhand,274483,4479,315502
2021-05-17,Karnataka,1581457,21837,2203462
2021-05-17,Kerala,1700528,6428,2147967
2021-05-17,Ladakh,14741,165,16452
2021-05-17,Lakshadweep,3633,14,4767
2021-05-17,Madhya Pradesh,629741,6992,731385
2021-05-17,Maharashtra,4826371,81486,5378452
2021-05-17,Manipur,32674,578,39729
2021-05-17,Meghalaya,18478,320,23332
2021-05-17,Mizoram,6687,25,8829
2021-05-17,Nagaland,13767,209,18076
2021-05-17,Odisha,514532,2313,612224
2021-05-17,Puducherry,65689,1151,84506
2021-05-17,Punjab,410332,11895,497705
2021-05-17,Rajasthan,658510,6777,859669
2021-05-17,Sikkim,8109,205,11410
2021-05-17,Tamil Nadu,1361204,17670,1598216
2021-05-17,Telangana,474899,2955,528823
2021-05-17,Tripura,35816,441,41151
2021-05-17,Uttarakhand,203673,4811,287286
2021-05-17,Uttar Pradesh,1439096,17546,1619645
2021-05-17,West Bengal,988341,13284,1133430
2021-05-18,Andaman and Nicobar Islands,6329,89,6638
2021-05-18,Andhra Pradesh,1233017,9481,1454052
2021-05-18,Arunachal Pradesh,19675,85,22106
2021-05-18,Assam,286463,2271,335023
2021-05-18,Bihar,584203,3928,657829
2021-05-18,Chandigarh,47964,641,55987
2021-05-18,Chhattisgarh,811015,11883,919054
2021-05-18,Dadra and Nagar Haveli and Daman and Diu,8845,4,9599
2021-05-18,Delhi,1320496,21846,1398391
2021-05-18,Goa,109513,2152,137418
2021-05-18,Gujarat,650932,9202,759754
2021-05-18,Haryana,611955,6799,701915
2021-05-18,Himachal Pradesh,124771,2382,163786
2021-05-18,Jammu and Kashmir,193878,3222,247952
2021-05-18,Jharkhand,279946,4539,318009
2021-05-18,Karnataka,1616092,22313,2242065
2021-05-18,Kerala,1800179,6515,2169369
2021-05-18,Ladakh,14875,165,16582
2021-05-18,Lakshadweep,3764,14,4986
2021-05-18,Madhya Pradesh,641254,7069,737306
2021-05-18,Maharashtra,4874582,82486,5405068
2021-05-18,Manipur,33129,592,40059
2021-05-18,Meghalaya,18715,336,23966
2021-05-18,Mizoram,6932,28,9068
2021-05-18,Nagaland,13880,216,18349
2021-05-18,Odisha,526353,2335,622981
2021-05-18,Puducherry,67390,1179,85952
2021-05-18,Punjab,418884,12086,504586
2021-05-18,Rajasthan,687969,6934,871266
2021-05-18,Sikkim,8333,210,11480
2021-05-18,Tamil Nadu,1381690,18005,1631291
2021-05-18,Telangana,480458,2985,532784
2021-05-18,Tripura,36085,445,41897
2021-05-18,Uttarakhand,207363,5034,291005
2021-05-18,Uttar Pradesh,1462141,17817,1628990
2021-05-18,West Bengal,1007442,13431,1152433
2021-05-19,Andaman and Nicobar Islands,6359,92,6674
2021-05-19,Andhra Pradesh,1254291,9580,1475372
2021-05-19,Arunachal Pradesh,19977,88,22462
2021-05-19,Assam,290774,2344,340858
2021-05-19,Bihar,595377,4039,664115
2021-05-19,Chandigarh,48831,647,56513
2021-05-19,Chhattisgarh,823113,12036,925531
2021-05-19,Dadra and Nagar Haveli and Daman and Diu,8944,4,9652
2021-05-19,Delhi,1329899,22111,1402873
2021-05-19,Goa,112633,2197,138776
2021-05-19,Gujarat,660489,9269,766201
2021-05-19,Haryana,626852,6923,709689
2021-05-19,Himachal Pradesh,129330,2460,166678
2021-05-19,Jammu and Kashmir,197701,3293,251919
2021-05-19,Jharkhand,284805,4601,320934
2021-05-19,Karnataka,1674487,22838,2272374
2021-05-19,Kerala,1846105,6612,2200706
2021-05-19,Ladakh,15031,170,16784
2021-05-19,Lakshadweep,3915,15,5212
2021-05-19,Madhya Pradesh,652612,7139,742718
2021-05-19,Maharashtra,4927480,83777,5433506
2021-05-19,Manipur,33466,612,40683
2021-05-19,Meghalaya,19185,355,24872
2021-05-19,Mizoram,7094,29,9252
2021-05-19,Nagaland,14079,228,18714
2021-05-19,Odisha,536595,2357,633302
2021-05-19,Puducherry,69060,1212,87749
2021-05-19,Punjab,427058,12317,511652
2021-05-19,Rajasthan,713129,7080,879664
2021-05-19,Sikkim,8427,212,11689
2021-05-19,Tamil Nadu,1403052,18369,1664350
2021-05-19,Telangana,485644,3012,536766
2021-05-19,Tripura,36402,450,42776
2021-05-19,Uttarakhand,214426,5132,295790
2021-05-19,Uttar Pradesh,1483249,18072,1637663
2021-05-19,West Bengal,1026492,13576,1171861
2021-05-20,Andaman and Nicobar Islands,6385,95,6709
2021-05-20,Andhra Pradesh,1279110,9686,1498532
2021-05-20,Arunachal Pradesh,20125,89,22799
2021-05-20,Assam,294831,2433,347001
2021-05-20,Bihar,607420,4143,670174
2021-05-20,Chandigarh,49701,656,56927
2021-05-20,Chhattisgarh,833161,12182,931211
2021-05-20,Dadra and Nagar Haveli and Daman and Diu,9088,4,9748
2021-05-20,Delhi,1339326,22346,1406719
2021-05-20,Goa,114793,2228,139985
2021-05-20,Gujarat,669490,9340,771447
2021-05-20,Haryana,638673,7076,716507
2021-05-20,Himachal Pradesh,132421,2529,170074
2021-05-20,Jammu and Kashmir,202039,3355,255888
2021-05-20,Jharkhand,289333,4654,322828
2021-05-20,Karnataka,1724438,23306,2306655
2021-05-20,Kerala,1894518,6724,2233468
2021-05-20,Ladakh,15158,171,16918
2021-05-20,Lakshadweep,3974,18,5466
2021-05-20,Madhya Pradesh,662949,7227,747783
2021-05-20,Maharashtra,4978937,84371,5467537
2021-05-20,Manipur,33813,635,41265
2021-05-20,Meghalaya,19596,379,25744
2021-05-20,Mizoram,7271,30,9444
2021-05-20,Nagaland,14298,234,18958
2021-05-20,Odisha,546631,2378,644401
2021-05-20,Puducherry,70615,1241,89508
2021-05-20,Punjab,434930,12525,517954
2021-05-20,Rajasthan,729168,7219,889513
2021-05-20,Sikkim,8649,214,11955
2021-05-20,Tamil Nadu,1426915,18734,1699225
2021-05-20,Telangana,490620,3037,540603
2021-05-20,Tripura,36718,453,43496
2021-05-20,Uttarakhand,221785,5325,300282
2021-05-20,Uttar Pradesh,1502918,18352,1644849
2021-05-20,West Bengal,1045643,13733,1190867
2021-05-21,Andaman and Nicobar Islands,6401,96,6758
2021-05-21,Andhra Pradesh,1302208,9800,1521142
2021-05-21,Arunachal Pradesh,20339,89,23159
2021-05-21,Assam,297902,2507,353574
2021-05-21,Bihar,617397,4241,676045
2021-05-21,Chandigarh,50592,666,57331
2021-05-21,Chhattisgarh,842662,12295,936423
2021-05-21,Dadra and Nagar Haveli and Daman and Diu,9174,4,9850
2021-05-21,Delhi,1347157,22579,1409950
2021-05-21,Goa,118487,2272,141567
2021-05-21,Gujarat,677798,9404,776220
2021-05-21,Haryana,653407,7205,722964
2021-05-21,Himachal Pradesh,136679,2595,172722
2021-05-21,Jammu and Kashmir,206081,3422,260057
2021-05-21,Jharkhand,293659,4714,324884
2021-05-21,Karnataka,1776695,23854,2335524
2021-05-21,Kerala,1938887,6852,2263959
2021-05-21,Ladakh,15264,172,17025
2021-05-21,Lakshadweep,4072,20,5756
2021-05-21,Madhya Pradesh,672695,7315,752735
2021-05-21,Maharashtra,5026308,85355,5497448
2021-05-21,Manipur,34359,646,41909
2021-05-21,Meghalaya,20061,389,26927
2021-05-21,Mizoram,7407,30,9740
2021-05-21,Nagaland,14520,245,19284
2021-05-21,Odisha,556501,2403,655899
2021-05-21,Puducherry,71919,1269,91465
2021-05-21,Punjab,443666,12716,523423
2021-05-21,Rajasthan,745873,7346,897193
2021-05-21,Sikkim,8865,217,12204
2021-05-21,Tamil Nadu,1452283,19131,1734804
2021-05-21,Telangana,495446,3060,544263
2021-05-21,Tripura,37097,455,44359
2021-05-21,Uttarakhand,229813,5484,303940
2021-05-21,Uttar Pradesh,1516508,18588,1651530
2021-05-21,West Bengal,1064553,13895,1209958
2021-05-22,Andaman and Nicobar Islands,6417,98,6789
2021-05-22,Andhra Pradesh,1323019,9904,1542079
2021-05-22,Arunachal Pradesh,20545,92,23553
2021-05-22,Assam,302889,2588,359640
2021-05-22,Bihar,627548,4339,681199
2021-05-22,Chandigarh,51382,680,57737
2021-05-22,Chhattisgarh,852529,12391,941366
2021-05-22,Dadra and Nagar Haveli and Daman and Diu,9269,4,9880
2021-05-22,Delhi,1354445,22831,1412959
2021-05-22,Goa,121562,2302,143192
2021-05-22,Gujarat,686581,9469,780471
2021-05-22,Haryana,666893,7317,728607
2021-05-22,Himachal Pradesh,141213,2652,175384
2021-05-22,Jammu and Kashmir,210547,3465,263905
2021-05-22,Jharkhand,297776,4760,327035
2021-05-22,Karnataka,1829276,24207,2367742
2021-05-22,Kerala,1979919,6994,2293632
2021-05-22,Ladakh,15374,173,17146
2021-05-22,Lakshadweep,4251,22,6101
2021-05-22,Madhya Pradesh,682100,7394,757119
2021-05-22,Maharashtra,5070801,86618,5527092
2021-05-22,Manipur,35606,661,42565
2021-05-22,Meghalaya,20480,414,27755
2021-05-22,Mizoram,7521,30,10024
2021-05-22,Nagaland,14747,258,19593
2021-05-22,Odisha,567382,2430,668422
2021-05-22,Puducherry,73936,1295,93167
2021-05-22,Punjab,452318,12888,528676
2021-05-22,Rajasthan,764137,7475,903418
2021-05-22,Sikkim,9126,220,12521
2021-05-22,Tamil Nadu,1476761,19598,1770988
2021-05-22,Telangana,500247,3085,547727
2021-05-22,Tripura,37429,457,45223
2021-05-22,Uttarakhand,238593,5600,307566
2021-05-22,Uttar Pradesh,1534176,18760,1659212
2021-05-22,West Bengal,1083570,14054,1229805
2021-05-23,Andaman and Nicobar Islands,6441,101,6820
2021-05-23,Andhra Pradesh,1341355,10022,1562060
2021-05-23,Arunachal Pradesh,20836,95,23867
2021-05-23,Assam,307548,2667,365620
2021-05-23,Bihar,636224,4442,685574
2021-05-23,Chandigarh,52172,692,58129
2021-05-23,Chhattisgarh,862660,12494,945694
2021-05-23,Dadra and Nagar Haveli and Daman and Diu,9390,4,9925
2021-05-23,Delhi,1360898,23013,1415219
2021-05-23,Goa,124255,2341,144839
2021-05-23,Gujarat,695026,9523,784676
2021-05-23,Haryana,678220,7415,733628
2021-05-23,Himachal Pradesh,146230,2707,177725
2021-05-23,Jammu and Kashmir,214664,3513,267313
2021-05-23,Jharkhand,301705,4801,329072
2021-05-23,Karnataka,1891042,24658,2398925
2021-05-23,Kerala,2025319,7170,2322146
2021-05-23,Ladakh,15585,176,17277
2021-05-23,Lakshadweep,4394,22,6418
2021-05-23,Madhya Pradesh,691427,7483,760963
2021-05-23,Maharashtra,5111095,87300,5553225
2021-05-23,Manipur,36258,674,43322
2021-05-23,Meghalaya,20989,435,28878
2021-05-23,Mizoram,7736,31,10220
2021-05-23,Nagaland,14967,271,19845
2021-05-23,Odisha,577983,2456,679530
2021-05-23,Puducherry,75947,1325,94612
2021-05-23,Punjab,459681,13089,533973
2021-05-23,Rajasthan,779601,7590,909521
2021-05-23,Sikkim,9393,221,12808
2021-05-23,Tamil Nadu,1502537,20046,1806861
2021-05-23,Telangana,504970,3106,551035
2021-05-23,Tripura,37625,463,46099
2021-05-23,Uttarakhand,246806,5734,310469
2021-05-23,Uttar Pradesh,1551716,18978,1665176
2021-05-23,West Bengal,1102772,14208,1248668
2021-05-24,Andaman and Nicobar Islands,6473,103,6844
2021-05-24,Andhra Pradesh,1361464,10126,1580827
2021-05-24,Arunachal Pradesh,21096,98,24093
2021-05-24,Assam,313333,2739,369183
2021-05-24,Bihar,644335,4549,689576
2021-05-24,Chandigarh,52913,702,58489
2021-05-24,Chhattisgarh,870640,12586,949000
2021-05-24,Dadra and Nagar Haveli and Daman and Diu,9462,4,9987
2021-05-24,Delhi,1366056,23202,1416868
2021-05-24,Goa,126800,2383,146460
2021-05-24,Gujarat,703760,9576,788470
2021-05-24,Haryana,687700,7512,738028
2021-05-24,Himachal Pradesh,150289,2766,179034
2021-05-24,Jammu and Kashmir,219620,3564,270621
2021-05-24,Jharkhand,306080,4838,330417
2021-05-24,Karnataka,1926615,25282,2424904
2021-05-24,Kerala,2062635,7358,2347966
2021-05-24,Ladakh,15707,178,17407
2021-05-24,Lakshadweep,4537,24,6611
2021-05-24,Madhya Pradesh,699014,7558,764338
2021-05-24,Maharashtra,5140272,88620,5579897
2021-05-24,Manipur,36867,688,44089
2021-05-24,Meghalaya,21542,459,29681
2021-05-24,Mizoram,7839,33,10333
2021-05-24,Nagaland,15105,285,20068
2021-05-24,Odisha,589610,2484,692382
2021-05-24,Puducherry,77850,1359,96060
2021-05-24,Punjab,468208,13281,538994
2021-05-24,Rajasthan,796121,7703,916042
2021-05-24,Sikkim,9591,224,13132
2021-05-24,Tamil Nadu,1527733,20468,1842344
2021-05-24,Telangana,509663,3125,553277
2021-05-24,Tripura,38099,465,46525
2021-05-24,Uttarakhand,252979,5805,313519
2021-05-24,Uttar Pradesh,1565802,19209,1669891
2021-05-24,West Bengal,1122201,14364,1267090
2021-05-25,Andaman and Nicobar Islands,6495,104,6853
2021-05-25,Andhra Pradesh,1379837,10222,1593821
2021-05-25,Arunachal Pradesh,21344,102,24573
2021-05-25,Assam,318585,2823,375404
2021-05-25,Bihar,649835,4642,692420
2021-05-25,Chandigarh,53597,709,58734
2021-05-25,Chhattisgarh,879625,12646,953209
2021-05-25,Dadra and Nagar Haveli and Daman and Diu,9606,4,10049
2021-05-25,Delhi,1370431,23409,1418418
2021-05-25,Goa,129162,2421,147861
2021-05-25,Gujarat,713065,9621,791657
2021-05-25,Haryana,696059,7607,741785
2021-05-25,Himachal Pradesh,153975,2827,180983
2021-05-25,Jammu and Kashmir,223619,3609,272858
2021-05-25,Jharkhand,309371,4871,331811
2021-05-25,Karnataka,1983948,25811,2450215
2021-05-25,Kerala,2098674,7554,2365787
2021-05-25,Ladakh,15891,178,17532
2021-05-25,Lakshadweep,4661,24,6847
2021-05-25,Madhya Pradesh,706003,7618,767274
2021-05-25,Maharashtra,5182592,89212,5602019
2021-05-25,Manipur,37478,705,44627
2021-05-25,Meghalaya,22221,483,30492
2021-05-25,Mizoram,8019,34,10622
2021-05-25,Nagaland,15248,297,20259
2021-05-25,Odisha,601224,2516,703441
2021-05-25,Puducherry,79765,1382,96982
2021-05-25,Punjab,475011,13468,543475
2021-05-25,Rajasthan,812775,7806,920456
2021-05-25,Sikkim,9817,232,13233
2021-05-25,Tamil Nadu,1554759,20872,1877211
2021-05-25,Telangana,513968,3146,556320
2021-05-25,Tripura,38526,470,47298
2021-05-25,Uttarakhand,260084,5927,315590
2021-05-25,Uttar Pradesh,1577720,19362,1673785
2021-05-25,West Bengal,1141871,14517,1284973
2021-05-26,Andaman and Nicobar Islands,6544,106,6878
2021-05-26,Andhra Pradesh,1400754,10328,1609105
2021-05-26,Arunachal Pradesh,21575,104,25002
2021-05-26,Assam,323368,2915,381171
2021-05-26,Bihar,655850,4746,695726
2021-05-26,Chandigarh,54215,714,58992
2021-05-26,Chhattisgarh,887518,12723,956715
2021-05-26,Dadra and Nagar Haveli and Daman and Diu,9657,4,10092
2021-05-26,Delhi,1374682,23565,1419986
2021-05-26,Goa,131244,2460,149410
2021-05-26,Gujarat,722741,9665,794912
2021-05-26,Haryana,702779,7735,744602
2021-05-26,Himachal Pradesh,157042,2887,182982
2021-05-26,Jammu and Kashmir,227242,3662,275822
2021-05-26,Jharkhand,312526,4891,333058
2021-05-26,Karnataka,2022172,26399,2472973
2021-05-26,Kerala,2132071,7731,2395590
2021-05-26,Ladakh,16070,179,17810
2021-05-26,Lakshadweep,4765,26,7111
2021-05-26,Madhya Pradesh,713376,7686,769696
2021-05-26,Maharashtra,5218768,90349,5626155
2021-05-26,Manipur,37946,720,45451
2021-05-26,Meghalaya,22976,502,31449
2021-05-26,Mizoram,8160,34,10937
2021-05-26,Nagaland,15414,315,20535
2021-05-26,Odisha,612993,2549,714380
2021-05-26,Puducherry,81336,1408,98219
2021-05-26,Punjab,481462,13642,548231
2021-05-26,Rajasthan,828558,7911,923860
2021-05-26,Sikkim,9904,237,13511
2021-05-26,Tamil Nadu,1583504,21340,1911496
2021-05-26,Telangana,518266,3169,560141
2021-05-26,Tripura,39491,473,47965
2021-05-26,Uttarakhand,266758,6020,318346
2021-05-26,Uttar Pradesh,1588161,19519,1677508
2021-05-26,West Bengal,1160928,14674,1301978
2021-05-27,Andaman and Nicobar Islands,6573,108,6901
2021-05-27,Andhra Pradesh,1424859,10427,1627390
2021-05-27,Arunachal Pradesh,21765,107,25376
2021-05-27,Assam,329634,3005,386870
2021-05-27,Bihar,662491,4845,698329
2021-05-27,Chandigarh,54921,722,59216
2021-05-27,Chhattisgarh,893285,12779,959544
2021-05-27,Dadra and Nagar Haveli and Daman and Diu,9750,4,10129
2021-05-27,Delhi,1378634,23695,1421477
2021-05-27,Goa,132607,2499,150897
2021-05-27,Gujarat,732748,9701,797997
2021-05-27,Haryana,708255,7841,747740
2021-05-27,Himachal Pradesh,159234,2932,184347
2021-05-27,Jammu and Kashmir,231265,3702,278859
2021-05-27,Jharkhand,314929,4910,334035
2021-05-27,Karnataka,2062910,26929,2499784
2021-05-27,Kerala,2167596,7882,2424388
2021-05-27,Ladakh,16200,181,18045
2021-05-27,Lakshadweep,4956,26,7229
2021-05-27,Madhya Pradesh,720855,7758,771878
2021-05-27,Maharashtra,5241833,91341,5650907
2021-05-27,Manipur,38325,730,46298
2021-05-27,Meghalaya,23728,512,32295
2021-05-27,Mizoram,8292,34,11143
2021-05-27,Nagaland,15545,327,20795
2021-05-27,Odisha,623628,2584,726003
2021-05-27,Puducherry,83263,1435,99540
2021-05-27,Punjab,487859,13827,552235
2021-05-27,Rajasthan,841602,8018,927746
2021-05-27,Sikkim,10145,239,13806
2021-05-27,Tamil Nadu,1613221,21815,1945260
2021-05-27,Telangana,522082,3189,563903
2021-05-27,Tripura,40557,479,48507
2021-05-27,Uttarakhand,271704,6113,321337
2021-05-27,Uttar Pradesh,1598701,19712,1680684
2021-05-27,West Bengal,1179999,14827,1318203
2021-05-28,Andaman and Nicobar Islands,6591,109,6917
2021-05-28,Andhra Pradesh,1446244,10531,1643557
2021-05-28,Arunachal Pradesh,22019,109,25820
2021-05-28,Assam,334418,3088,392574
2021-05-28,Bihar,667506,4943,700897
2021-05-28,Chandigarh,55558,729,59416
2021-05-28,Chhattisgarh,900100,12848,962368
2021-05-28,Dadra and Nagar Haveli and Daman and Diu,9778,4,10152
2021-05-28,Delhi,1382359,23812,1422549
2021-05-28,Goa,134164,2538,152401
2021-05-28,Gujarat,742050,9734,800866
2021-05-28,Haryana,713934,7939,750062
2021-05-28,Himachal Pradesh,162643,2992,185819
2021-05-28,Jammu and Kashmir,235617,3739,281628
2021-05-28,Jharkhand,316707,4926,334730
2021-05-28,Karnataka,2094369,27405,2523998
2021-05-28,Kerala,2198135,8063,2448554
2021-05-28,Ladakh,16345,185,18186
2021-05-28,Lakshadweep,5136,28,7364
2021-05-28,Madhya Pradesh,727700,7828,773855
2021-05-28,Maharashtra,5276203,92225,5672180
2021-05-28,Manipur,38901,748,47111
2021-05-28,Meghalaya,24325,524,33104
2021-05-28,Mizoram,8487,34,11382
2021-05-28,Nagaland,15744,338,21023
2021-05-28,Odisha,623628,2618,732739
2021-05-28,Puducherry,84749,1455,100677
2021-05-28,Punjab,493854,14004,556089
2021-05-28,Rajasthan,851998,8103,931200
2021-05-28,Sikkim,10370,240,14214
2021-05-28,Tamil Nadu,1643284,22289,1978621
2021-05-28,Telangana,526043,3207,567517
2021-05-28,Tripura,41590,485,49290
2021-05-28,Uttarakhand,278045,6201,323483
2021-05-28,Uttar Pradesh,1605696,19899,1683865
2021-05-28,West Bengal,1199120,14975,1331249
2021-05-29,Andaman and Nicobar Islands,6630,113,6936
2021-05-29,Andhra Pradesh,1466990,10634,1657986
2021-05-29,Arunachal Pradesh,22352,111,26317
2021-05-29,Assam,340178,3168,398010
2021-05-29,Bihar,672868,5004,702682
2021-05-29,Chandigarh,56084,735,59577
2021-05-29,Chhattisgarh,905361,12915,965208
2021-05-29,Dadra and Nagar Haveli and Daman and Diu,9845,4,10207
2021-05-29,Delhi,1385158,23951,1423690
2021-05-29,Goa,135560,2570,153456
2021-05-29,Gujarat,750015,9761,803387
2021-05-29,Haryana,718959,8035,752069
2021-05-29,Himachal Pradesh,165791,3056,187342
2021-05-29,Jammu and Kashmir,239254,3795,284431
2021-05-29,Jharkhand,318689,4945,335417
2021-05-29,Karnataka,2146621,27806,2546821
2021-05-29,Kerala,2224405,8257,2470872
2021-05-29,Ladakh,16517,187,18310
2021-05-29,Lakshadweep,5404,29,7542
2021-05-29,Madhya Pradesh,733496,7891,775709
2021-05-29,Maharashtra,5307874,93198,5692920
2021-05-29,Manipur,39480,761,47843
2021-05-29,Meghalaya,25266,544,33835
2021-05-29,Mizoram,8643,35,11659
2021-05-29,Nagaland,15882,343,21215
2021-05-29,Odisha,635179,2651,739995
2021-05-29,Puducherry,86528,1476,101900
2021-05-29,Punjab,500651,14180,559795
2021-05-29,Rajasthan,863175,8181,933848
2021-05-29,Sikkim,10597,243,14634
2021-05-29,Tamil Nadu,1674539,22775,2009700
2021-05-29,Telangana,530025,3226,571044
2021-05-29,Tripura,42468,498,49885
2021-05-29,Uttarakhand,285170,6261,325425
2021-05-29,Uttar Pradesh,1613841,20053,1686138
2021-05-29,West Bengal,1218516,15120,1343442
2021-05-30,Andaman and Nicobar Islands,6660,113,6964
2021-05-30,Andhra Pradesh,1487382,10738,1671742
2021-05-30,Arunachal Pradesh,22746,114,26778
2021-05-30,Assam,344083,3245,403623
2021-05-30,Bihar,678036,5052,704173
2021-05-30,Chandigarh,56534,740,59740
2021-05-30,Chhattisgarh,911752,12979,967645
2021-05-30,Dadra and Nagar Haveli and Daman and Diu,9877,4,10214
2021-05-30,Delhi,1387538,24073,1424646
2021-05-30,Goa,136766,2597,154419
2021-05-30,Gujarat,757124,9790,805617
2021-05-30,Haryana,722711,8132,753937
2021-05-30,Himachal Pradesh,168529,3086,188604
2021-05-30,Jammu and Kashmir,243588,3841,286684
2021-05-30,Jharkhand,320336,4958,336240
2021-05-30,Karnataka,2189064,28298,2567449
2021-05-30,Kerala,2252505,8455,2494385
2021-05-30,Ladakh,16658,187,18448
2021-05-30,Lakshadweep,5622,31,7631
2021-05-30,Madhya Pradesh,738491,7959,777349
2021-05-30,Maharashtra,5339838,94030,5713215
2021-05-30,Manipur,40044,776,48850
2021-05-30,Meghalaya,26156,551,34448
2021-05-30,Mizoram,8863,36,11988
2021-05-30,Nagaland,16039,350,21371
2021-05-30,Odisha,658646,2686,747143
2021-05-30,Puducherry,88246,1497,102896
2021-05-30,Punjab,506349,14305,562831
2021-05-30,Rajasthan,871283,8251,936162
2021-05-30,Sikkim,10829,247,14907
2021-05-30,Tamil Nadu,1706298,23261,2039716
2021-05-30,Telangana,533862,3247,574026
2021-05-30,Tripura,43190,507,50739
2021-05-30,Uttarakhand,289642,6360,327112
2021-05-30,Uttar Pradesh,1621743,20208,1688152
2021-05-30,West Bengal,1237290,15268,1354956
2021-05-31,Andaman and Nicobar Islands,6683,114,6984
2021-05-31,Andhra Pradesh,1508515,10832,1685142
2021-05-31,Arunachal Pradesh,23052,115,26950
2021-05-31,Assam,349773,3300,406868
2021-05-31,Bihar,682166,5104,705648
2021-05-31,Chandigarh,57043,745,59922
2021-05-31,Chhattisgarh,917023,13016,969300
2021-05-31,Dadra and Nagar Haveli and Daman and Diu,9913,4,10256
2021-05-31,Delhi,1389341,24151,1425592
2021-05-31,Goa,138429,2625,155064
2021-05-31,Gujarat,762270,9815,807488
2021-05-31,Haryana,726081,8221,755389
2021-05-31,Himachal Pradesh,171398,3127,189465
2021-05-31,Jammu and Kashmir,247393,3870,288940
2021-05-31,Jharkhand,322060,4977,336943
2021-05-31,Karnataka,2217117,28679,2587827
2021-05-31,Kerala,2281518,8641,2514279
2021-05-31,Ladakh,16754,188,18497
2021-05-31,Lakshadweep,5890,32,7928
2021-05-31,Madhya Pradesh,743550,8019,778825
2021-05-31,Maharashtra,5362370,94844,5731815
2021-05-31,Manipur,40607,793,49882
2021-05-31,Meghalaya,27130,564,35190
2021-05-31,Mizoram,9015,38,12087
2021-05-31,Nagaland,16151,363,21563
2021-05-31,Odisha,670527,2719,756684
2021-05-31,Puducherry,90141,1518,103826
2021-05-31,Punjab,511720,14432,565415
2021-05-31,Rajasthan,880919,8317,938460
2021-05-31,Sikkim,10960,250,15171
2021-05-31,Tamil Nadu,1739280,23754,2068580
2021-05-31,Telangana,537522,3263,575827
2021-05-31,Tripura,44063,513,51133
2021-05-31,Uttarakhand,291580,6401,328338
2021-05-31,Uttar Pradesh,1628456,20346,1690016
2021-05-31,West Bengal,1255932,15410,1366240
2021-06-01,Andaman and Nicobar Islands,6719,115,7005
2021-06-01,Andhra Pradesh,1528360,10930,1693085
2021-06-01,Arunachal Pradesh,23402,115,27272
2021-06-01,Assam,354810,3365,411216
2021-06-01,Bihar,685362,5163,706761
2021-06-01,Chandigarh,57526,753,60046
2021-06-01,Chhattisgarh,922674,13048,971463
2021-06-01,Dadra and Nagar Haveli and Daman and Diu,9957,4,10286
2021-06-01,Delhi,1390963,24237,1426240
2021-06-01,Goa,140254,2649,155666
2021-06-01,Gujarat,766991,9833,809169
2021-06-01,Haryana,729752,8303,756635
2021-06-01,Himachal Pradesh,173566,3143,190330
2021-06-01,Jammu and Kashmir,251463,3907,290465
2021-06-01,Jharkhand,323876,4991,337774
2021-06-01,Karnataka,2261590,29090,2604431
2021-06-01,Kerala,2310385,8815,2526579
2021-06-01,Ladakh,16859,189,18662
2021-06-01,Lakshadweep,6242,33,8077
2021-06-01,Madhya Pradesh,748573,8067,780030
2021-06-01,Maharashtra,5395370,95344,5746892
2021-06-01,Manipur,41153,807,50751
2021-06-01,Meghalaya,28107,578,35598
2021-06-01,Mizoram,9214,40,12399
2021-06-01,Nagaland,16370,376,21680
2021-06-01,Odisha,680932,2754,764997
2021-06-01,Puducherry,91770,1536,104453
2021-06-01,Punjab,516624,14550,567607
2021-06-01,Rajasthan,888919,8385,939958
2021-06-01,Sikkim,11043,253,15317
2021-06-01,Tamil Nadu,1770503,24232,2096516
2021-06-01,Telangana,540986,3281,578351
2021-06-01,Tripura,44908,519,51974
2021-06-01,Uttarakhand,294671,6452,329494
2021-06-01,Uttar Pradesh,1633947,20497,1691488
2021-06-01,West Bengal,1273788,15541,1376377
2021-06-02,Andaman and Nicobar Islands,6745,118,7018
2021-06-02,Andhra Pradesh,1546617,11034,1704388
2021-06-02,Arunachal Pradesh,23754,116,27642
2021-06-02,Assam,359802,3416,415898
2021-06-02,Bihar,688462,5222,707935
2021-06-02,Chandigarh,57915,758,60154
2021-06-02,Chhattisgarh,927145,13077,973349
2021-06-02,Dadra and Nagar Haveli and Daman and Diu,10011,4,10300
2021-06-02,Delhi,1392386,24299,1426863
2021-06-02,Goa,142031,2671,156569
